Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - sleep(1000),Chrome 62.0.3202.94,,2017-12-05 18:23:24,2017-12-05 18:23:25,"1,001s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:25,2017-12-05 18:23:25,"0,242s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:25,2017-12-05 18:23:25,"0,189s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:25,2017-12-05 18:23:25,"0,170s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:25,2017-12-05 18:23:26,"0,151s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:26,2017-12-05 18:23:26,"0,179s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:26,2017-12-05 18:23:26,"0,101s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:26,2017-12-05 18:23:26,"0,081s",PASSED
Statement - sleep(1000),Chrome 62.0.3202.94,,2017-12-05 18:23:26,2017-12-05 18:23:27,"1,002s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:27,2017-12-05 18:23:27,"0,207s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:27,2017-12-05 18:23:27,"0,143s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:27,2017-12-05 18:23:27,"0,116s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:27,2017-12-05 18:23:28,"0,155s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:28,2017-12-05 18:23:28,"0,137s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:28,2017-12-05 18:23:28,"0,089s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:28,2017-12-05 18:23:28,"0,057s",PASSED
Statement - sleep(1000),Chrome 62.0.3202.94,,2017-12-05 18:23:28,2017-12-05 18:23:29,"1,001s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:29,2017-12-05 18:23:29,"0,233s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:29,2017-12-05 18:23:29,"0,128s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:29,2017-12-05 18:23:29,"0,107s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:29,2017-12-05 18:23:29,"0,126s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:29,2017-12-05 18:23:30,"0,166s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:30,2017-12-05 18:23:30,"0,112s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:30,2017-12-05 18:23:30,"0,067s",PASSED
Statement - sleep(1000),Chrome 62.0.3202.94,,2017-12-05 18:23:30,2017-12-05 18:23:31,"1,002s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:31,2017-12-05 18:23:31,"0,235s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:31,2017-12-05 18:23:31,"0,132s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:31,2017-12-05 18:23:31,"0,111s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:31,2017-12-05 18:23:31,"0,131s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:31,2017-12-05 18:23:31,"0,094s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:31,2017-12-05 18:23:32,"0,087s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:32,2017-12-05 18:23:32,"0,062s",PASSED
Statement - sleep(1000),Chrome 62.0.3202.94,,2017-12-05 18:23:32,2017-12-05 18:23:33,"1,001s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:33,2017-12-05 18:23:33,"0,191s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:33,2017-12-05 18:23:33,"0,120s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:33,2017-12-05 18:23:33,"0,152s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:33,2017-12-05 18:23:33,"0,176s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:33,2017-12-05 18:23:33,"0,145s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:33,2017-12-05 18:23:34,"0,135s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:34,2017-12-05 18:23:34,"0,092s",PASSED
Statement - sleep(1000),Chrome 62.0.3202.94,,2017-12-05 18:23:34,2017-12-05 18:23:35,"1,000s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:35,2017-12-05 18:23:35,"0,232s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:35,2017-12-05 18:23:35,"0,157s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:35,2017-12-05 18:23:35,"0,127s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:35,2017-12-05 18:23:35,"0,152s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:35,2017-12-05 18:23:35,"0,137s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:35,2017-12-05 18:23:36,"0,102s",PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 18:23:36,2017-12-05 18:23:36,"0,690s",PASSED
,,,,,,
Test Cases/02_ProductLines/02b_Page_ProductLines-Datasheet/TC_02b1 PLDatasheet-Verifica Intestazioni,Chrome 62.0.3202.94,,2017-12-05 18:23:36,2017-12-05 18:23:50,"13,525s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:23:37,2017-12-05 18:23:45,"8,105s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 18:23:45,2017-12-05 18:23:45,"0,021s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 18:23:45,2017-12-05 18:23:45,"0,138s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:23:45,2017-12-05 18:23:45,"0,327s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:45,2017-12-05 18:23:45,"0,153s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:23:45,2017-12-05 18:23:45,"0,112s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:23:45,2017-12-05 18:23:46,"0,135s",PASSED
click,Chrome 62.0.3202.94,Apertura pagina PL > Datasheet,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,215s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,014s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,Verifica esistenza delle intestazioni generali,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,203s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,152s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,046s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,040s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,080s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:46,"0,082s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:46,2017-12-05 18:23:47,"0,249s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,177s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,001s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,Verifica esistenza delle intestazioni di  Product Families List\r\n,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,050s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,047s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,044s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,046s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,047s",PASSED
verifyElementText,Chrome 62.0.3202.94,Verifica valori corretti delle intestazioni di Product Families List,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,084s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,104s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,084s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:47,"0,076s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:47,2017-12-05 18:23:48,"0,101s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,001s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,Verifica esistenza delle intestazioni di Product Line Design\r\n\r\n,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,046s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,054s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n\r\n,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,054s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,063s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,065s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n\r\n,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,054s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,054s",PASSED
verifyElementText,Chrome 62.0.3202.94,Verifica valori corretti delle intestazioni di Product Line Design,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,098s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,074s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,077s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,075s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,091s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:48,"0,078s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:48,2017-12-05 18:23:49,"0,093s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,001s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,Verifica esistenza delle intestazioni di Functional Groups\r\n\r\n,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,039s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,044s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n\r\n,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,052s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,\r\n,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,045s",PASSED
verifyElementText,Chrome 62.0.3202.94,Verifica valori corretti delle intestazioni di Functional Groups,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,075s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,079s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,079s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:23:49,2017-12-05 18:23:49,"0,104s",PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 18:23:49,2017-12-05 18:23:50,"0,772s",PASSED
