Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-30 09:21:09,2017-10-30 09:21:09,"0,147s",PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-30 09:21:09,2017-10-30 09:21:10,"0,836s",PASSED
,,,,,,
Test Cases/page2_HomePage/TC_08 Verifica funzionamento Menu BenGen,Chrome 61.0.3163.100,Verifica esistenza delle voci di menu e del menu BenGen,2017-10-30 09:21:10,2017-10-30 09:21:34,"23,771s",FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-30 09:21:11,2017-10-30 09:21:20,"8,846s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 61.0.3163.100,,2017-10-30 09:21:20,2017-10-30 09:21:20,"0,016s",PASSED
verifyEqual,Chrome 61.0.3163.100,,2017-10-30 09:21:20,2017-10-30 09:21:20,"0,002s",PASSED
Statement - viewportWidth = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 61.0.3163.100,,2017-10-30 09:21:20,2017-10-30 09:21:20,"0,029s",PASSED
Statement - If (viewportWidth < 1400),Chrome 61.0.3163.100,,2017-10-30 09:21:20,2017-10-30 09:21:20,"0,169s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:20,2017-10-30 09:21:21,"0,073s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:21,2017-10-30 09:21:22,"1,697s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:22,2017-10-30 09:21:22,"0,081s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:22,2017-10-30 09:21:22,"0,139s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:22,2017-10-30 09:21:23,"0,178s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:23,2017-10-30 09:21:23,"0,071s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:23,2017-10-30 09:21:23,"0,132s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:23,2017-10-30 09:21:23,"0,142s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:23,2017-10-30 09:21:23,"0,182s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:23,2017-10-30 09:21:23,"0,074s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:23,2017-10-30 09:21:24,"0,447s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:24,2017-10-30 09:21:24,"0,209s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:24,2017-10-30 09:21:24,"0,513s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:24,2017-10-30 09:21:25,"0,163s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,067s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,170s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,120s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,132s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,204s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,049s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,121s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:25,"0,039s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:25,2017-10-30 09:21:26,"0,132s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,054s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,150s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,063s",PASSED
