Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/00a_loginPage/TC_00a6_Credenziali Errate,Chrome 62.0.3202.94,Inserimento entrambe credenziali errate e verifica messaggio d'errore,2017-12-05 19:36:21,2017-12-05 19:36:27,"5,961s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:36:22,2017-12-05 19:36:26,"4,199s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 19:36:26,2017-12-05 19:36:26,"0,371s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 19:36:26,2017-12-05 19:36:26,"0,220s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:26,2017-12-05 19:36:27,"0,147s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 19:36:27,2017-12-05 19:36:27,"0,140s",PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 19:36:27,2017-12-05 19:36:27,"0,571s",PASSED
,,,,,,
Test Cases/00b_HomePage/TC_00b1_Verifica funzionamento Menu BenGen,Chrome 62.0.3202.94,Verifica esistenza delle voci di menu e del menu BenGen,2017-12-05 19:36:27,2017-12-05 19:36:47,"19,863s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:36:28,2017-12-05 19:36:36,"8,254s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 62.0.3202.94,,2017-12-05 19:36:36,2017-12-05 19:36:36,"0,018s",PASSED
verifyEqual,Chrome 62.0.3202.94,,2017-12-05 19:36:36,2017-12-05 19:36:36,"0,002s",PASSED
Statement - viewportWidth = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 19:36:36,2017-12-05 19:36:36,"0,024s",PASSED
Statement - If (viewportWidth < 1400),Chrome 62.0.3202.94,,2017-12-05 19:36:36,2017-12-05 19:36:37,"0,169s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:37,2017-12-05 19:36:37,"0,076s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:37,2017-12-05 19:36:38,"1,483s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:38,2017-12-05 19:36:38,"0,072s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:38,2017-12-05 19:36:38,"0,136s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:38,2017-12-05 19:36:38,"0,147s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:38,2017-12-05 19:36:39,"0,384s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:39,2017-12-05 19:36:39,"0,379s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:39,2017-12-05 19:36:39,"0,148s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:39,2017-12-05 19:36:40,"0,188s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:40,2017-12-05 19:36:40,"0,087s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:40,2017-12-05 19:36:40,"0,438s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:40,2017-12-05 19:36:40,"0,122s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:40,2017-12-05 19:36:40,"0,297s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:40,2017-12-05 19:36:41,"0,144s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:41,"0,067s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:41,"0,252s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:41,"0,078s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:41,"0,144s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:41,"0,128s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:41,"0,080s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:41,2017-12-05 19:36:42,"0,120s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,040s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,125s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,047s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,109s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,039s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,113s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,051s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,105s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,039s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:42,"0,096s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:42,2017-12-05 19:36:43,"0,421s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:43,2017-12-05 19:36:43,"0,540s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:43,2017-12-05 19:36:43,"0,069s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:43,2017-12-05 19:36:44,"0,380s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:44,2017-12-05 19:36:44,"0,172s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:44,2017-12-05 19:36:44,"0,242s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:44,2017-12-05 19:36:44,"0,348s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:44,2017-12-05 19:36:45,"0,111s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:45,"0,131s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:45,"0,170s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:45,"0,054s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:45,"0,285s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:45,"0,149s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:45,"0,080s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:45,2017-12-05 19:36:46,"0,121s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:46,"0,066s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:46,"0,162s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:46,"0,154s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:46,"0,054s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:46,"0,258s",PASSED
Statement - If (viewportWidth < 1400),Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:46,"0,087s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:36:46,2017-12-05 19:36:47,"0,869s",PASSED
,,,,,,
Test Cases/00b_HomePage/TC_00b2_Verifica presenza menu utente,Chrome 62.0.3202.94,Verifica la presenza del menu utente,2017-12-05 19:36:47,2017-12-05 19:36:58,"10,468s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:36:47,2017-12-05 19:36:56,"8,452s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 62.0.3202.94,,2017-12-05 19:36:56,2017-12-05 19:36:56,"0,010s",PASSED
verifyEqual,Chrome 62.0.3202.94,,2017-12-05 19:36:56,2017-12-05 19:36:56,"0,002s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 19:36:56,2017-12-05 19:36:56,"0,008s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 19:36:56,2017-12-05 19:36:56,"0,011s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 19:36:56,2017-12-05 19:36:57,"1,111s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:36:57,2017-12-05 19:36:58,"0,637s",PASSED
,,,,,,
Test Cases/00b_HomePage/TC_00b3_Verifica Funzione Logout,Chrome 62.0.3202.94,Verifica della funzione di Logout,2017-12-05 19:36:58,2017-12-05 19:37:09,"10,932s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:36:58,2017-12-05 19:37:06,"7,678s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 62.0.3202.94,,2017-12-05 19:37:06,2017-12-05 19:37:06,"0,009s",PASSED
verifyEqual,Chrome 62.0.3202.94,,2017-12-05 19:37:06,2017-12-05 19:37:06,"0,002s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 19:37:06,2017-12-05 19:37:06,"0,001s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 19:37:06,2017-12-05 19:37:06,"0,016s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 19:37:06,2017-12-05 19:37:07,"1,078s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 19:37:07,2017-12-05 19:37:08,"1,055s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 19:37:08,2017-12-05 19:37:08,"0,073s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 19:37:08,2017-12-05 19:37:08,"0,088s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 19:37:08,2017-12-05 19:37:08,"0,058s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 19:37:08,2017-12-05 19:37:09,"0,690s",PASSED
