Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Firefox 57.0,,2017-12-05 18:35:22,2017-12-05 18:35:22,"0,093s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:22,2017-12-05 18:35:22,"0,254s",PASSED
Statement - sleep(1000),Firefox 57.0,,2017-12-05 18:35:22,2017-12-05 18:35:23,"1,001s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:23,2017-12-05 18:35:23,"0,289s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:23,2017-12-05 18:35:23,"0,081s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:23,2017-12-05 18:35:24,"0,107s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:24,2017-12-05 18:35:24,"0,114s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:24,2017-12-05 18:35:24,"0,074s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:24,2017-12-05 18:35:24,"0,091s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:24,2017-12-05 18:35:24,"0,256s",PASSED
Statement - sleep(1000),Firefox 57.0,,2017-12-05 18:35:24,2017-12-05 18:35:25,"1,001s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:25,2017-12-05 18:35:25,"0,299s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:25,2017-12-05 18:35:26,"0,076s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:26,2017-12-05 18:35:26,"0,075s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:26,2017-12-05 18:35:26,"0,064s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:26,2017-12-05 18:35:26,"0,074s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:26,2017-12-05 18:35:26,"0,092s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:26,2017-12-05 18:35:26,"0,251s",PASSED
Statement - sleep(1000),Firefox 57.0,,2017-12-05 18:35:26,2017-12-05 18:35:27,"1,001s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:27,2017-12-05 18:35:27,"0,293s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:27,2017-12-05 18:35:27,"0,065s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:27,2017-12-05 18:35:28,"0,104s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:28,2017-12-05 18:35:28,"0,072s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:28,2017-12-05 18:35:28,"0,050s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:28,2017-12-05 18:35:28,"0,048s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:28,2017-12-05 18:35:28,"0,232s",PASSED
Statement - sleep(1000),Firefox 57.0,,2017-12-05 18:35:28,2017-12-05 18:35:29,"1,002s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:29,2017-12-05 18:35:29,"0,311s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:29,2017-12-05 18:35:29,"0,065s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:29,2017-12-05 18:35:29,"0,059s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:29,2017-12-05 18:35:29,"0,084s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:29,2017-12-05 18:35:30,"0,071s",PASSED
