Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Firefox 57.0,,2017-12-05 18:40:03,2017-12-05 18:40:03,"0,155s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:40:03,2017-12-05 18:40:03,"0,194s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:40:03,2017-12-05 18:40:03,"0,096s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:40:03,2017-12-05 18:40:04,"0,104s",PASSED
closeBrowser,Firefox 57.0,,2017-12-05 18:40:04,2017-12-05 18:40:04,"0,507s",PASSED
,,,,,,
Test Cases/10_Bootloaders/10b_BootloadersNew/TC_10b1_BootloadersNew - Verifica Intestazioni,Firefox 57.0,,2017-12-05 18:40:04,2017-12-05 18:40:23,"19,294s",PASSED
callTestCase,Firefox 57.0,,2017-12-05 18:40:05,2017-12-05 18:40:20,"15,026s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Firefox 57.0,,2017-12-05 18:40:20,2017-12-05 18:40:20,"0,040s",PASSED
Statement - If (viewPort < 1400),Firefox 57.0,,2017-12-05 18:40:20,2017-12-05 18:40:21,"1,219s",PASSED
focus,Firefox 57.0,,2017-12-05 18:40:21,2017-12-05 18:40:21,"0,215s",PASSED
click,Firefox 57.0,,2017-12-05 18:40:21,2017-12-05 18:40:21,"0,306s",PASSED
focus,Firefox 57.0,,2017-12-05 18:40:21,2017-12-05 18:40:22,"0,199s",PASSED
click,Firefox 57.0,,2017-12-05 18:40:22,2017-12-05 18:40:22,"0,316s",PASSED
focus,Firefox 57.0,,2017-12-05 18:40:22,2017-12-05 18:40:22,"0,203s",PASSED
click,Firefox 57.0,,2017-12-05 18:40:22,2017-12-05 18:40:22,"0,079s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:40:22,2017-12-05 18:40:23,"0,556s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,025s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,022s",PASSED
comment,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,001s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,136s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,083s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,003s",NOT_RUN
closeBrowser,Firefox 57.0,,2017-12-05 18:40:23,2017-12-05 18:40:23,"0,448s",PASSED
