Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_04_ProductModels,Chrome 62.0.3202.94,,2017-12-05 18:24:48,2017-12-05 18:25:08,"19,734s",PASSED
,,,,,,
Test Cases/04_ProductModels/TC_041_Product Models - Verifica Intestazioni,Chrome 62.0.3202.94,,2017-12-05 18:24:48,2017-12-05 18:25:07,"19,179s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:24:50,2017-12-05 18:25:01,"11,658s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 18:25:01,2017-12-05 18:25:01,"0,037s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 18:25:01,2017-12-05 18:25:02,"0,389s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:25:02,2017-12-05 18:25:02,"0,296s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:25:02,2017-12-05 18:25:02,"0,192s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:25:02,2017-12-05 18:25:02,"0,245s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:02,2017-12-05 18:25:03,"0,200s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,052s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,047s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,042s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,038s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,059s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,046s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,048s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,050s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,046s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,043s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,067s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,068s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,040s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,045s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,040s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,039s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:03,"0,007s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:03,2017-12-05 18:25:05,"1,432s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:05,2017-12-05 18:25:05,"0,112s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:05,2017-12-05 18:25:05,"0,115s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:05,2017-12-05 18:25:05,"0,142s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:05,2017-12-05 18:25:05,"0,117s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:05,2017-12-05 18:25:05,"0,122s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:05,2017-12-05 18:25:06,"0,137s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,109s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,124s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,126s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,113s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,146s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,108s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:06,"0,113s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:06,2017-12-05 18:25:07,"0,115s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:07,2017-12-05 18:25:07,"0,087s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:25:07,2017-12-05 18:25:07,"0,131s",PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 18:25:07,2017-12-05 18:25:07,"0,689s",PASSED
