Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - viewportWidth = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 18:22:05,2017-12-05 18:22:05,"0,047s",PASSED
Statement - If (viewportWidth < 1400),Chrome 62.0.3202.94,,2017-12-05 18:22:05,2017-12-05 18:22:06,"0,193s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:06,2017-12-05 18:22:06,"0,075s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:06,2017-12-05 18:22:07,"1,728s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:07,2017-12-05 18:22:08,"0,077s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:08,2017-12-05 18:22:08,"0,148s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:08,2017-12-05 18:22:08,"0,162s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:08,2017-12-05 18:22:08,"0,512s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:08,2017-12-05 18:22:09,"0,501s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:09,2017-12-05 18:22:09,"0,198s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:09,2017-12-05 18:22:09,"0,161s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:09,2017-12-05 18:22:09,"0,075s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:09,2017-12-05 18:22:10,"0,459s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:10,2017-12-05 18:22:10,"0,149s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:10,2017-12-05 18:22:10,"0,354s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:10,2017-12-05 18:22:10,"0,160s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:10,2017-12-05 18:22:10,"0,076s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:10,2017-12-05 18:22:11,"0,214s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,074s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,133s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,172s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,073s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,105s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,039s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,102s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:11,"0,043s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:11,2017-12-05 18:22:12,"0,132s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:12,"0,053s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:12,"0,119s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:12,"0,047s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:12,"0,131s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:12,"0,041s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:12,"0,096s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:12,2017-12-05 18:22:13,"0,469s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:13,2017-12-05 18:22:13,"0,528s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:13,2017-12-05 18:22:13,"0,054s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:13,2017-12-05 18:22:14,"0,522s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:14,"0,203s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:14,"0,080s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:14,"0,148s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:14,"0,081s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:14,"0,129s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:14,"0,216s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:14,2017-12-05 18:22:15,"0,058s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:15,"0,343s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:15,"0,176s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:15,"0,064s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:15,"0,104s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:15,"0,080s",PASSED
verifyElementText,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:15,"0,129s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:15,2017-12-05 18:22:16,"0,239s",PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:16,2017-12-05 18:22:16,"0,062s",PASSED
verifyTextPresent,Chrome 62.0.3202.94,,2017-12-05 18:22:16,2017-12-05 18:22:16,"0,314s",PASSED
Statement - If (viewportWidth < 1400),Chrome 62.0.3202.94,,2017-12-05 18:22:16,2017-12-05 18:22:16,"0,157s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:22:16,2017-12-05 18:22:17,"1,146s",PASSED
,,,,,,
Test Cases/00b_HomePage/TC_00b2_Verifica presenza menu utente,Chrome 62.0.3202.94,Verifica la presenza del menu utente,2017-12-05 18:22:17,2017-12-05 18:22:29,"11,549s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:22:18,2017-12-05 18:22:27,"9,261s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 62.0.3202.94,,2017-12-05 18:22:27,2017-12-05 18:22:27,"0,012s",PASSED
verifyEqual,Chrome 62.0.3202.94,,2017-12-05 18:22:27,2017-12-05 18:22:27,"0,001s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:22:27,2017-12-05 18:22:27,"0,009s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 18:22:27,2017-12-05 18:22:27,"0,025s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 18:22:27,2017-12-05 18:22:28,"1,290s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:22:28,2017-12-05 18:22:29,"0,733s",PASSED
,,,,,,
Test Cases/00b_HomePage/TC_00b3_Verifica Funzione Logout,Chrome 62.0.3202.94,Verifica della funzione di Logout,2017-12-05 18:22:29,2017-12-05 18:22:42,"12,568s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:22:29,2017-12-05 18:22:38,"8,929s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 62.0.3202.94,,2017-12-05 18:22:38,2017-12-05 18:22:38,"0,019s",PASSED
verifyEqual,Chrome 62.0.3202.94,,2017-12-05 18:22:38,2017-12-05 18:22:38,"0,001s",PASSED
comment,Chrome 62.0.3202.94,,2017-12-05 18:22:38,2017-12-05 18:22:38,"0,001s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 18:22:38,2017-12-05 18:22:38,"0,018s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 18:22:38,2017-12-05 18:22:40,"1,791s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:22:40,2017-12-05 18:22:41,"0,552s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 18:22:41,2017-12-05 18:22:41,"0,144s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 18:22:41,2017-12-05 18:22:41,"0,066s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 18:22:41,2017-12-05 18:22:41,"0,059s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:22:41,2017-12-05 18:22:42,"0,708s",PASSED
