Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_03_ProductFamilies,Chrome 62.0.3202.94,,2017-12-05 18:28:12,2017-12-05 18:28:39,"26,010s",PASSED
,,,,,,
Test Cases/03_ProductFamilies/03a_Page_ProductFamilies-List/TC_03a2 PFList-Verifica Select Name,Chrome 62.0.3202.94,,2017-12-05 18:28:13,2017-12-05 18:28:38,"25,389s",PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 18:28:14,2017-12-05 18:28:26,"11,281s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 62.0.3202.94,,2017-12-05 18:28:26,2017-12-05 18:28:26,"0,083s",PASSED
Statement - If (viewPort < 1400),Chrome 62.0.3202.94,,2017-12-05 18:28:26,2017-12-05 18:28:26,"0,192s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:26,2017-12-05 18:28:26,"0,227s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:26,2017-12-05 18:28:26,"0,174s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:26,2017-12-05 18:28:27,"0,104s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:27,2017-12-05 18:28:27,"0,136s",PASSED
click,Chrome 62.0.3202.94,Apertura pagina PL > Datasheet,2017-12-05 18:28:27,2017-12-05 18:28:27,"0,184s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:27,2017-12-05 18:28:28,"0,726s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:28,2017-12-05 18:28:28,"0,390s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:28,2017-12-05 18:28:28,"0,199s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:28,2017-12-05 18:28:29,"0,343s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:29,2017-12-05 18:28:29,"0,104s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:29,2017-12-05 18:28:29,"0,304s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:29,2017-12-05 18:28:29,"0,097s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:29,2017-12-05 18:28:29,"0,140s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:29,2017-12-05 18:28:29,"0,253s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:29,2017-12-05 18:28:30,"0,124s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:30,2017-12-05 18:28:30,"0,259s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:30,2017-12-05 18:28:30,"0,223s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:30,2017-12-05 18:28:30,"0,098s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:30,2017-12-05 18:28:30,"0,150s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:30,2017-12-05 18:28:31,"0,272s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:31,2017-12-05 18:28:31,"0,138s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:31,2017-12-05 18:28:31,"0,199s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:31,2017-12-05 18:28:31,"0,233s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:31,2017-12-05 18:28:31,"0,115s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:31,2017-12-05 18:28:31,"0,173s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:31,2017-12-05 18:28:32,"0,239s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:32,2017-12-05 18:28:32,"0,089s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:32,2017-12-05 18:28:32,"0,267s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:32,2017-12-05 18:28:33,"0,631s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:33,2017-12-05 18:28:33,"0,390s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:33,2017-12-05 18:28:33,"0,221s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:33,2017-12-05 18:28:34,"0,303s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:34,2017-12-05 18:28:34,"0,171s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:34,2017-12-05 18:28:34,"0,194s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:34,2017-12-05 18:28:34,"0,257s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:34,2017-12-05 18:28:34,"0,181s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:34,2017-12-05 18:28:35,"0,278s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:35,2017-12-05 18:28:35,"0,232s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:35,2017-12-05 18:28:35,"0,118s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:35,2017-12-05 18:28:35,"0,149s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:35,2017-12-05 18:28:35,"0,282s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:35,2017-12-05 18:28:36,"0,151s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:36,2017-12-05 18:28:36,"0,175s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:36,2017-12-05 18:28:36,"0,273s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:36,2017-12-05 18:28:36,"0,114s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:36,2017-12-05 18:28:36,"0,200s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:36,2017-12-05 18:28:37,"0,331s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:37,2017-12-05 18:28:37,"0,135s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:37,2017-12-05 18:28:37,"0,181s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:37,2017-12-05 18:28:37,"0,301s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:37,2017-12-05 18:28:37,"0,097s",PASSED
focus,Chrome 62.0.3202.94,,2017-12-05 18:28:37,2017-12-05 18:28:38,"0,149s",PASSED
click,Chrome 62.0.3202.94,,2017-12-05 18:28:38,2017-12-05 18:28:38,"0,251s",PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 18:28:38,2017-12-05 18:28:38,"0,655s",PASSED
